2,200393,200393,"19:43:41.226"
2,200030,200030,"19:43:41.633"
2,200392,200392,"19:44:18.758"
3,200060,200060,"19:44:38.370"
3,200007,200007,"19:44:38.634"
2,200461,200461,"19:46:14.585"
4,200138,200138,"19:46:20.649"
3,200022,200022,"19:46:31.629"
3,200120,200120,"19:46:32.400"
2,200050,200050,"19:47:34.903"
4,200320,200320,"19:47:38.903"
2,200141,200141,"19:47:52.654"
2,200315,200315,"19:48:28.820"
2,200339,200339,"19:48:46.906"
2,200500,200500,"19:48:51.414"
3,200020,200020,"19:48:53.407"
2,200093,200093,"19:49:04.394"
2,200062,200062,"19:49:54.911"
4,200156,200156,"19:49:55.119"
2,200038,200038,"19:49:55.526"
2,200306,200306,"19:51:06.431"
2,200005,200005,"19:51:31.873"
1,200342,200342,"19:51:35.128"
4,200455,200455,"19:52:20.153"
4,200069,200069,"19:53:10.670"
3,200345,200345,"19:53:32.383"
3,200047,200047,"19:53:45.579"
2,200010,200010,"19:53:53.173"
1,200068,200068,"19:53:55.301"
2,200393,200393,"19:53:55.503"
4,200030,200030,"19:53:56.422"
3,200071,200071,"19:54:17.419"
3,200385,200385,"19:54:31.608"
2,200392,200392,"19:54:34.560"
3,200007,200007,"19:55:21.927"
4,200392,200392,"19:55:26.927"
4,200392,200392,"19:55:30.360"
3,200374,200374,"19:55:37.336"
4,200392,200392,"19:55:37.928"
3,200060,200060,"19:55:50.679"
4,200392,200392,"19:56:12.851"
4,200392,200392,"19:56:16.907"
4,200392,200392,"19:56:23.613"
4,200118,200118,"19:56:32.332"
3,200015,200015,"19:56:32.683"
3,200122,200122,"19:56:34.768"
4,200392,200392,"19:56:36.607"
4,200392,200392,"19:56:42.730"
4,200392,200392,"19:56:45.456"
4,200392,200392,"19:56:48.581"
2,200461,200461,"19:57:02.683"
4,200138,200138,"19:57:06.183"
1,200246,200246,"19:57:06.261"
1,200141,200141,"19:57:06.429"
1,200022,200022,"19:57:19.900"
3,200120,200120,"19:58:12.353"
2,200500,200500,"19:58:42.688"
2,200320,200320,"19:59:19.440"
3,200156,200156,"19:59:34.850"
2,200038,200038,"19:59:36.529"
2,200062,200062,"19:59:36.934"
2,200315,200315,"20:00:02.191"
2,200339,200339,"20:00:34.933"
3,200020,200020,"20:00:54.814"
2,200306,200306,"20:01:36.603"
1,200050,200050,"20:03:11.452"
4,200392,200392,"20:04:54.956"
4,200392,200392,"20:04:58.207"
4,200392,200392,"20:05:04.707"
2,200342,200342,"20:05:06.958"
1,200060,200060,"20:08:16.805"
1,200060,200060,"20:08:20.870"
1,200060,200060,"20:08:26.469"
1,200060,200060,"20:08:29.799"
1,200060,200060,"20:08:56.719"
4,200392,200392,"20:08:56.970"
2,200374,200374,"20:09:03.970"
4,200069,200069,"20:09:04.790"
1,200060,200060,"20:09:22.935"
1,200060,200060,"20:09:28.209"
1,200060,200060,"20:09:32.221"
